transaction_id,product_id,quantity,unit_price,discount,item_total
TXN_003885,PRD_0052,1,604.08,0.0,604.08
TXN_003886,PRD_0004,1,224.11,0.0,224.11
TXN_003886,PRD_0084,1,472.52,0.0,472.52
TXN_003887,PRD_0063,3,519.58,0.7,467.62
TXN_003888,PRD_0029,1,412.36,0.0,412.36
TXN_003889,PRD_0089,1,282.99,0.05,268.84
TXN_003890,PRD_0092,2,559.06,0.0,1118.12
TXN_003891,PRD_0004,1,224.11,0.0,224.11
TXN_003892,PRD_0043,2,529.62,0.0,1059.24
TXN_003892,PRD_0006,1,708.37,0.05,672.95
TXN_003892,PRD_0011,1,486.11,0.0,486.11
TXN_003892,PRD_0028,1,687.46,0.15,584.34
TXN_003893,PRD_0058,1,540.58,0.1,486.52
TXN_003894,PRD_0075,2,281.62,0.1,506.92
TXN_003894,PRD_0035,1,495.02,0.0,495.02
TXN_003894,PRD_0023,2,98.21,0.05,186.6
TXN_003895,PRD_0074,1,306.03,0.0,306.03
TXN_003895,PRD_0085,2,654.34,0.0,1308.68
TXN_003895,PRD_0021,1,63.26,0.15,53.77
TXN_003896,PRD_0064,1,481.03,0.0,481.03
TXN_003896,PRD_0041,1,209.72,0.0,209.72
TXN_003897,PRD_0065,1,846.49,0.0,846.49
TXN_003897,PRD_0053,1,422.1,0.0,422.1
TXN_003897,PRD_0043,1,529.62,0.0,529.62
TXN_003898,PRD_0059,2,362.7,0.1,652.86
TXN_003898,PRD_0012,1,684.54,0.05,650.31
TXN_003899,PRD_0076,2,551.82,0.0,1103.64
TXN_003900,PRD_0057,1,221.44,0.0,221.44
TXN_003900,PRD_0050,1,442.53,0.1,398.28
TXN_003901,PRD_0055,1,235.66,0.05,223.88
TXN_003901,PRD_0029,1,412.36,0.0,412.36
TXN_003902,PRD_0010,1,210.24,0.15,178.7
TXN_003903,PRD_0016,1,261.58,0.0,261.58
TXN_003903,PRD_0075,1,281.62,0.0,281.62
TXN_003904,PRD_0023,2,98.21,0.0,196.42
TXN_003905,PRD_0058,1,540.58,0.0,540.58
TXN_003906,PRD_0050,1,442.53,0.05,420.4
TXN_003906,PRD_0071,2,276.94,0.0,553.88
TXN_003906,PRD_0053,3,422.1,0.0,1266.3
TXN_003906,PRD_0035,1,495.02,0.0,495.02
TXN_003906,PRD_0054,1,206.81,0.0,206.81
TXN_003907,PRD_0054,1,206.81,0.0,206.81
TXN_003908,PRD_0070,1,476.25,0.0,476.25
TXN_003909,PRD_0011,1,486.11,0.0,486.11
TXN_003909,PRD_0013,2,121.79,0.05,231.4
TXN_003909,PRD_0080,1,388.43,0.0,388.43
TXN_003909,PRD_0089,1,282.99,0.0,282.99
TXN_003909,PRD_0034,1,177.45,0.05,168.58
TXN_003910,PRD_0066,2,391.92,0.05,744.65
TXN_003911,PRD_0068,2,70.0,0.1,126.0
TXN_003912,PRD_0021,1,63.26,0.05,60.1
TXN_003912,PRD_0063,1,519.58,0.0,519.58
TXN_003913,PRD_0005,4,510.18,0.15,1734.61
TXN_003914,PRD_0009,1,28.73,0.05,27.29
TXN_003915,PRD_0009,1,28.73,0.05,27.29
TXN_003916,PRD_0091,1,205.33,0.0,205.33
TXN_003917,PRD_0039,1,899.94,0.0,899.94
TXN_003917,PRD_0014,1,444.41,0.0,444.41
TXN_003918,PRD_0018,3,134.99,0.0,404.97
TXN_003918,PRD_0092,1,559.06,0.0,559.06
TXN_003919,PRD_0006,1,708.37,0.05,672.95
TXN_003919,PRD_0054,1,206.81,0.0,206.81
TXN_003919,PRD_0022,1,524.28,0.15,445.64
TXN_003920,PRD_0034,3,177.45,0.15,452.5
TXN_003921,PRD_0030,2,179.85,0.0,359.7
TXN_003921,PRD_0087,2,181.86,0.0,363.72
TXN_003921,PRD_0040,1,63.65,0.0,63.65
TXN_003922,PRD_0056,1,148.33,0.05,140.91
TXN_003922,PRD_0031,1,721.91,0.1,649.72
TXN_003923,PRD_0089,2,282.99,0.0,565.98
TXN_003923,PRD_0005,2,510.18,0.0,1020.36
TXN_003923,PRD_0043,1,529.62,0.1,476.66
TXN_003924,PRD_0001,2,524.05,0.25,786.07
TXN_003924,PRD_0066,3,391.92,0.05,1116.97
TXN_003924,PRD_0012,1,684.54,0.1,616.09
TXN_003924,PRD_0059,1,362.7,0.0,362.7
TXN_003925,PRD_0084,1,472.52,0.1,425.27
TXN_003926,PRD_0063,2,519.58,0.0,1039.16
TXN_003926,PRD_0042,3,520.83,0.0,1562.49
TXN_003926,PRD_0039,1,899.94,0.05,854.94
TXN_003927,PRD_0009,1,28.73,0.0,28.73
TXN_003928,PRD_0026,2,106.31,0.25,159.47
TXN_003928,PRD_0039,1,899.94,0.1,809.95
TXN_003929,PRD_0049,1,355.38,0.0,355.38
TXN_003929,PRD_0083,1,655.78,0.0,655.78
TXN_003929,PRD_0075,1,281.62,0.05,267.54
TXN_003929,PRD_0065,3,846.49,0.15,2158.55
TXN_003930,PRD_0010,2,210.24,0.15,357.41
TXN_003931,PRD_0043,1,529.62,0.0,529.62
TXN_003932,PRD_0037,2,632.48,0.25,948.72
TXN_003932,PRD_0060,1,150.0,0.0,150.0
TXN_003933,PRD_0028,1,687.46,0.0,687.46
TXN_003934,PRD_0003,1,576.46,0.05,547.64
TXN_003935,PRD_0082,1,842.63,0.05,800.5
TXN_003936,PRD_0059,1,362.7,0.15,308.29
TXN_003936,PRD_0049,4,355.38,0.1,1279.37
TXN_003937,PRD_0022,1,524.28,0.1,471.85
TXN_003938,PRD_0053,2,422.1,0.0,844.2
TXN_003939,PRD_0055,2,235.66,0.0,471.32
TXN_003939,PRD_0029,1,412.36,0.0,412.36
TXN_003940,PRD_0069,1,274.25,0.05,260.54
TXN_003940,PRD_0024,1,199.0,0.1,179.1
TXN_003940,PRD_0010,1,210.24,0.15,178.7
TXN_003941,PRD_0090,1,466.1,0.05,442.8
TXN_003942,PRD_0059,2,362.7,0.0,725.4
TXN_003942,PRD_0045,1,178.57,0.15,151.78
TXN_003943,PRD_0030,1,179.85,0.1,161.87
TXN_003943,PRD_0032,2,551.04,0.0,1102.08
TXN_003944,PRD_0042,1,520.83,0.1,468.75
TXN_003944,PRD_0065,2,846.49,0.05,1608.33
TXN_003945,PRD_0033,2,529.53,0.0,1059.06
TXN_003946,PRD_0069,1,274.25,0.0,274.25
TXN_003946,PRD_0091,1,205.33,0.05,195.06
TXN_003946,PRD_0076,1,551.82,0.0,551.82
TXN_003947,PRD_0088,1,23.16,0.0,23.16
TXN_003947,PRD_0057,1,221.44,0.0,221.44
TXN_003948,PRD_0010,2,210.24,0.05,399.46
TXN_003948,PRD_0014,2,444.41,0.25,666.62
TXN_003948,PRD_0087,1,181.86,0.05,172.77
TXN_003949,PRD_0020,1,375.77,0.1,338.19
TXN_003949,PRD_0080,1,388.43,0.1,349.59
TXN_003949,PRD_0042,1,520.83,0.1,468.75
TXN_003949,PRD_0033,1,529.53,0.0,529.53
TXN_003950,PRD_0030,1,179.85,0.0,179.85
TXN_003951,PRD_0025,1,561.81,0.0,561.81
TXN_003951,PRD_0007,2,206.74,0.15,351.46
TXN_003952,PRD_0075,2,281.62,0.0,563.24
TXN_003953,PRD_0032,3,551.04,0.0,1653.12
TXN_003954,PRD_0091,1,205.33,0.0,205.33
TXN_003954,PRD_0007,1,206.74,0.25,155.06
TXN_003955,PRD_0044,1,586.75,0.0,586.75
TXN_003955,PRD_0060,1,150.0,0.05,142.5
TXN_003955,PRD_0057,1,221.44,0.05,210.37
TXN_003956,PRD_0076,1,551.82,0.15,469.05
TXN_003957,PRD_0009,1,28.73,0.0,28.73
TXN_003958,PRD_0028,1,687.46,0.0,687.46
TXN_003959,PRD_0038,1,643.03,0.1,578.73
TXN_003959,PRD_0082,1,842.63,0.0,842.63
TXN_003960,PRD_0044,2,586.75,0.0,1173.5
TXN_003961,PRD_0023,1,98.21,0.05,93.3
TXN_003962,PRD_0080,1,388.43,0.0,388.43
TXN_003963,PRD_0025,1,561.81,0.1,505.63
TXN_003963,PRD_0043,4,529.62,0.05,2012.56
TXN_003963,PRD_0022,4,524.28,0.05,1992.26
TXN_003963,PRD_0057,1,221.44,0.05,210.37
TXN_003964,PRD_0088,2,23.16,0.05,44.0
TXN_003965,PRD_0054,1,206.81,0.0,206.81
TXN_003965,PRD_0002,1,470.35,0.0,470.35
TXN_003965,PRD_0051,2,64.17,0.05,121.92
TXN_003965,PRD_0025,1,561.81,0.1,505.63
TXN_003966,PRD_0091,1,205.33,0.15,174.53
TXN_003967,PRD_0038,60,643.03,0.0,38581.8
TXN_003968,PRD_0088,1,23.16,0.05,22.0
TXN_003968,PRD_0083,1,655.78,0.0,655.78
TXN_003969,PRD_0074,1,306.03,0.0,306.03
TXN_003970,PRD_0048,1,706.28,0.05,670.97
TXN_003970,PRD_0054,2,206.81,0.15,351.58
TXN_003970,PRD_0024,2,199.0,0.05,378.1
TXN_003971,PRD_0041,1,209.72,0.0,209.72
TXN_003971,PRD_0032,1,551.04,0.0,551.04
TXN_003972,PRD_0019,1,661.28,0.0,661.28
TXN_003972,PRD_0051,1,64.17,0.0,64.17
TXN_003973,PRD_0077,2,313.12,0.0,626.24
TXN_003974,PRD_0013,1,121.79,0.0,121.79
TXN_003975,PRD_0021,1,63.26,0.0,63.26
TXN_003975,PRD_0088,1,23.16,0.0,23.16
TXN_003975,PRD_0031,2,721.91,0.0,1443.82
TXN_003976,PRD_0063,1,519.58,0.25,389.69
TXN_003977,PRD_0070,3,476.25,0.1,1285.88
TXN_003978,PRD_0018,1,134.99,0.0,134.99
TXN_003978,PRD_0041,1,209.72,0.05,199.23
TXN_003979,PRD_0024,3,199.0,0.05,567.15
TXN_003979,PRD_0079,1,308.27,0.0,308.27
TXN_003980,PRD_0039,3,899.94,0.0,2699.82
TXN_003981,PRD_0089,1,282.99,0.0,282.99
TXN_003981,PRD_0004,2,224.11,0.1,403.4
TXN_003981,PRD_0034,1,177.45,0.0,177.45
TXN_003981,PRD_0062,1,804.71,0.0,804.71
TXN_003981,PRD_0041,2,209.72,0.0,419.44
TXN_003982,PRD_0068,1,70.0,0.0,70.0
TXN_003982,PRD_0064,1,481.03,0.0,481.03
TXN_003983,PRD_0047,1,546.47,0.0,546.47
TXN_003983,PRD_0017,1,813.74,0.0,813.74
TXN_003984,PRD_0085,3,654.34,0.15,1668.57
TXN_003984,PRD_0033,2,529.53,0.0,1059.06
TXN_003985,PRD_0015,4,628.17,0.0,2512.68
TXN_003985,PRD_0090,1,466.1,0.0,466.1
TXN_003985,PRD_0007,1,206.74,0.05,196.4
TXN_003986,PRD_0081,1,103.22,0.15,87.74
TXN_003987,PRD_0005,1,510.18,0.0,510.18
TXN_003987,PRD_0016,2,261.58,0.0,523.16
TXN_003987,PRD_0040,2,63.65,0.25,95.47
TXN_003988,PRD_0029,2,412.36,0.0,824.72
TXN_003989,PRD_0049,3,355.38,0.0,1066.14
TXN_003989,PRD_0067,1,112.35,0.1,101.11
TXN_003989,PRD_0044,1,586.75,0.0,586.75
TXN_003990,PRD_0071,1,276.94,0.1,249.25
TXN_003991,PRD_0063,1,519.58,0.25,389.69
TXN_003992,PRD_0039,1,899.94,0.0,899.94
TXN_003993,PRD_0009,1,28.73,0.05,27.29
TXN_003994,PRD_0001,1,524.05,0.0,524.05
TXN_003994,PRD_0062,1,804.71,0.0,804.71
TXN_003995,PRD_0056,2,148.33,0.0,296.66
TXN_003996,PRD_0056,1,148.33,0.0,148.33
TXN_003996,PRD_0004,1,224.11,0.05,212.9
TXN_003996,PRD_0021,1,63.26,0.0,63.26
TXN_003997,PRD_0020,10,375.77,0.1,3381.93
TXN_003997,PRD_0064,2,481.03,0.05,913.96
TXN_003997,PRD_0045,1,178.57,0.0,178.57
TXN_003997,PRD_0037,1,632.48,0.0,632.48
TXN_003998,PRD_0087,1,181.86,0.0,181.86
TXN_003998,PRD_0050,1,442.53,0.25,331.9
TXN_003999,PRD_0019,1,661.28,0.0,661.28
TXN_004000,PRD_0065,1,846.49,0.0,846.49
TXN_004000,PRD_0037,1,632.48,0.0,632.48
TXN_004000,PRD_0069,1,274.25,0.05,260.54
TXN_004000,PRD_0063,1,519.58,0.0,519.58
TXN_004001,PRD_0084,2,472.52,0.0,945.04
TXN_004001,PRD_0005,2,510.18,0.0,1020.36
TXN_004001,PRD_0038,1,643.03,0.0,643.03
TXN_004002,PRD_0048,1,706.28,0.0,706.28
TXN_004002,PRD_0002,1,470.35,0.25,352.76
TXN_004003,PRD_0091,1,205.33,0.05,195.06
TXN_004003,PRD_0079,1,308.27,0.25,231.2
TXN_004004,PRD_0088,2,23.16,0.0,46.32
TXN_004005,PRD_0002,1,470.35,0.1,423.32
TXN_004005,PRD_0092,4,559.06,0.0,2236.24
TXN_004006,PRD_0051,2,64.17,0.0,128.34
TXN_004006,PRD_0052,3,604.08,0.0,1812.24
TXN_004007,PRD_0090,2,466.1,0.1,838.98
TXN_004007,PRD_0001,1,524.05,0.0,524.05
TXN_004008,PRD_0052,3,604.08,0.15,1540.4
TXN_004008,PRD_0001,1,524.05,0.0,524.05
TXN_004008,PRD_0016,1,261.58,0.15,222.34
TXN_004009,PRD_0046,4,613.87,0.15,2087.16
TXN_004010,PRD_0057,1,221.44,0.05,210.37
TXN_004010,PRD_0016,3,261.58,0.05,745.5
TXN_004010,PRD_0087,1,181.86,0.0,181.86
TXN_004010,PRD_0077,1,313.12,0.0,313.12
TXN_004011,PRD_0025,3,561.81,0.05,1601.16
TXN_004011,PRD_0019,3,661.28,0.0,1983.84
TXN_004012,PRD_0058,2,540.58,0.0,1081.16
TXN_004012,PRD_0001,1,524.05,0.0,524.05
TXN_004012,PRD_0036,1,726.43,0.0,726.43
TXN_004012,PRD_0019,1,661.28,0.0,661.28
TXN_004012,PRD_0033,1,529.53,0.1,476.58
TXN_004013,PRD_0084,3,472.52,0.05,1346.68
TXN_004014,PRD_0092,1,559.06,0.0,559.06
TXN_004014,PRD_0028,1,687.46,0.0,687.46
TXN_004014,PRD_0018,1,134.99,0.0,134.99
TXN_004014,PRD_0068,2,70.0,0.0,140.0
TXN_004014,PRD_0079,2,308.27,0.0,616.54
TXN_004015,PRD_0054,2,206.81,0.0,413.62
TXN_004015,PRD_0057,1,221.44,0.7,66.43
TXN_004015,PRD_0060,1,150.0,0.05,142.5
TXN_004016,PRD_0065,1,846.49,0.0,846.49
TXN_004017,PRD_0082,2,842.63,0.0,1685.26
TXN_004018,PRD_0010,1,210.24,0.0,210.24
TXN_004019,PRD_0066,1,391.92,0.05,372.32
TXN_004020,PRD_0021,1,63.26,0.0,63.26
TXN_004021,PRD_0002,10,470.35,0.05,4468.32
TXN_004021,PRD_0082,1,842.63,0.1,758.37
TXN_004022,PRD_0044,1,586.75,0.7,176.03
TXN_004022,PRD_0084,1,472.52,0.0,472.52
TXN_004022,PRD_0060,1,150.0,0.0,150.0
TXN_004023,PRD_0069,1,274.25,0.05,260.54
TXN_004024,PRD_0061,1,538.38,0.0,538.38
TXN_004025,PRD_0020,76,375.77,0.15,24274.74
TXN_004026,PRD_0065,2,846.49,0.15,1439.03
TXN_004026,PRD_0028,1,687.46,0.1,618.71
TXN_004026,PRD_0072,1,104.39,0.05,99.17
TXN_004026,PRD_0086,1,872.25,0.0,872.25
TXN_004027,PRD_0060,1,150.0,0.0,150.0
TXN_004027,PRD_0042,1,520.83,0.0,520.83
TXN_004028,PRD_0015,2,628.17,0.05,1193.52
TXN_004028,PRD_0075,4,281.62,0.0,1126.48
TXN_004029,PRD_0070,2,476.25,0.05,904.88
TXN_004029,PRD_0025,2,561.81,0.0,1123.62
TXN_004030,PRD_0081,1,103.22,0.0,103.22
TXN_004031,PRD_0051,1,64.17,0.0,64.17
TXN_004031,PRD_0085,1,654.34,0.0,654.34
TXN_004032,PRD_0021,1,63.26,0.15,53.77
TXN_004033,PRD_0022,1,524.28,0.05,498.07
TXN_004034,PRD_0084,1,472.52,0.1,425.27
TXN_004034,PRD_0074,1,306.03,0.15,260.13
TXN_004035,PRD_0073,1,75.81,0.05,72.02
TXN_004035,PRD_0045,1,178.57,0.05,169.64
TXN_004035,PRD_0012,1,684.54,0.0,684.54
TXN_004035,PRD_0066,1,391.92,0.05,372.32
TXN_004036,PRD_0078,2,854.39,0.0,1708.78
TXN_004036,PRD_0049,1,355.38,0.05,337.61
TXN_004037,PRD_0064,1,481.03,0.05,456.98
TXN_004037,PRD_0057,1,221.44,0.15,188.22
TXN_004038,PRD_0028,1,687.46,0.05,653.09
TXN_004038,PRD_0077,1,313.12,0.0,313.12
TXN_004039,PRD_0091,1,205.33,0.0,205.33
TXN_004040,PRD_0073,4,75.81,0.05,288.08
TXN_004040,PRD_0032,4,551.04,0.05,2093.95
TXN_004041,PRD_0081,1,103.22,0.05,98.06
TXN_004042,PRD_0085,90,654.34,0.25,44167.95
TXN_004043,PRD_0053,1,422.1,0.05,401.0
TXN_004043,PRD_0084,3,472.52,0.05,1346.68
TXN_004043,PRD_0005,3,510.18,0.1,1377.49
TXN_004043,PRD_0080,1,388.43,0.0,388.43
TXN_004043,PRD_0078,1,854.39,0.0,854.39
TXN_004044,PRD_0061,4,538.38,0.0,2153.52
TXN_004044,PRD_0065,1,846.49,0.05,804.17
TXN_004045,PRD_0067,1,112.35,0.0,112.35
TXN_004045,PRD_0026,1,106.31,0.0,106.31
TXN_004045,PRD_0036,1,726.43,0.0,726.43
TXN_004046,PRD_0026,1,106.31,0.0,106.31
TXN_004047,PRD_0090,2,466.1,0.1,838.98
TXN_004047,PRD_0047,2,546.47,0.0,1092.94
TXN_004047,PRD_0043,2,529.62,0.0,1059.24
TXN_004047,PRD_0059,1,362.7,0.0,362.7
TXN_004047,PRD_0051,1,64.17,0.0,64.17
TXN_004048,PRD_0032,1,551.04,0.0,551.04
TXN_004049,PRD_0058,1,540.58,0.15,459.49
TXN_004049,PRD_0071,2,276.94,0.0,553.88
TXN_004050,PRD_0035,1,495.02,0.0,495.02
TXN_004050,PRD_0075,1,281.62,0.0,281.62
TXN_004050,PRD_0020,2,375.77,0.0,751.54
TXN_004051,PRD_0022,68,524.28,0.25,26738.28
TXN_004052,PRD_0059,1,362.7,0.0,362.7
TXN_004053,PRD_0087,4,181.86,0.05,691.07
TXN_004053,PRD_0012,1,684.54,0.0,684.54
TXN_004053,PRD_0056,1,148.33,0.05,140.91
TXN_004054,PRD_0024,1,199.0,0.05,189.05
TXN_004054,PRD_0018,1,134.99,0.05,128.24
TXN_004055,PRD_0081,1,103.22,0.05,98.06
TXN_004056,PRD_0009,1,28.73,0.0,28.73
TXN_004056,PRD_0074,1,306.03,0.05,290.73
TXN_004057,PRD_0011,1,486.11,0.05,461.8
TXN_004057,PRD_0067,1,112.35,0.0,112.35
TXN_004058,PRD_0064,2,481.03,0.0,962.06
TXN_004058,PRD_0041,1,209.72,0.0,209.72
TXN_004059,PRD_0032,1,551.04,0.0,551.04
TXN_004060,PRD_0052,1,604.08,0.0,604.08
TXN_004061,PRD_0062,2,804.71,0.1,1448.48
TXN_004061,PRD_0042,3,520.83,0.15,1328.12
TXN_004062,PRD_0029,2,412.36,0.0,824.72
TXN_004063,PRD_0040,1,63.65,0.0,63.65
TXN_004064,PRD_0031,1,721.91,0.0,721.91
TXN_004064,PRD_0046,1,613.87,0.15,521.79
TXN_004065,PRD_0091,2,205.33,0.0,410.66
TXN_004065,PRD_0010,2,210.24,0.0,420.48
TXN_004065,PRD_0016,1,261.58,0.05,248.5
TXN_004066,PRD_0056,1,148.33,0.05,140.91
TXN_004066,PRD_0010,2,210.24,0.05,399.46
TXN_004067,PRD_0044,1,586.75,0.15,498.74
TXN_004067,PRD_0060,1,150.0,0.05,142.5
TXN_004067,PRD_0024,1,199.0,0.0,199.0
TXN_004068,PRD_0050,1,442.53,0.0,442.53
TXN_004068,PRD_0062,2,804.71,0.0,1609.42
TXN_004069,PRD_0052,1,604.08,0.0,604.08
TXN_004069,PRD_0080,1,388.43,0.15,330.17
TXN_004070,PRD_0083,1,655.78,0.0,655.78
TXN_004071,PRD_0086,1,872.25,0.0,872.25
TXN_004071,PRD_0026,1,106.31,0.05,100.99
TXN_004071,PRD_0067,1,112.35,0.0,112.35
TXN_004071,PRD_0027,2,286.73,0.1,516.11
TXN_004072,PRD_0075,1,281.62,0.1,253.46
TXN_004072,PRD_0092,1,559.06,0.15,475.2
TXN_004073,PRD_0058,3,540.58,0.05,1540.65
TXN_004074,PRD_0029,1,412.36,0.05,391.74
TXN_004074,PRD_0047,1,546.47,0.05,519.15
TXN_004075,PRD_0028,1,687.46,0.1,618.71
TXN_004076,PRD_0074,1,306.03,0.0,306.03
TXN_004077,PRD_0083,1,655.78,0.0,655.78
TXN_004078,PRD_0089,2,282.99,0.25,424.49
TXN_004079,PRD_0092,1,559.06,0.05,531.11
TXN_004079,PRD_0068,1,70.0,0.0,70.0
TXN_004080,PRD_0058,1,540.58,0.0,540.58
TXN_004080,PRD_0051,3,64.17,0.05,182.88
TXN_004081,PRD_0067,1,112.35,0.0,112.35
TXN_004082,PRD_0072,1,104.39,0.05,99.17
TXN_004083,PRD_0059,1,362.7,0.0,362.7
TXN_004083,PRD_0032,1,551.04,0.0,551.04
TXN_004083,PRD_0078,1,854.39,0.05,811.67
TXN_004084,PRD_0032,2,551.04,0.0,1102.08
TXN_004084,PRD_0021,1,63.26,0.0,63.26
TXN_004085,PRD_0065,2,846.49,0.0,1692.98
TXN_004085,PRD_0090,1,466.1,0.15,396.19
TXN_004086,PRD_0046,1,613.87,0.05,583.18
TXN_004086,PRD_0074,1,306.03,0.05,290.73
TXN_004086,PRD_0056,1,148.33,0.15,126.08
TXN_004087,PRD_0067,2,112.35,0.0,224.7
TXN_004087,PRD_0003,1,576.46,0.0,576.46
TXN_004088,PRD_0066,1,391.92,0.0,391.92
TXN_004088,PRD_0085,1,654.34,0.0,654.34
TXN_004089,PRD_0052,1,604.08,0.0,604.08
TXN_004089,PRD_0062,1,804.71,0.05,764.47
TXN_004090,PRD_0004,1,224.11,0.1,201.7
TXN_004091,PRD_0063,1,519.58,0.0,519.58
TXN_004091,PRD_0085,1,654.34,0.05,621.62
TXN_004092,PRD_0032,2,551.04,0.05,1046.98
TXN_004092,PRD_0030,1,179.85,0.0,179.85
TXN_004092,PRD_0028,2,687.46,0.0,1374.92
TXN_004093,PRD_0090,3,466.1,0.05,1328.39
TXN_004094,PRD_0085,1,654.34,0.05,621.62
TXN_004094,PRD_0021,1,63.26,0.0,63.26
TXN_004095,PRD_0038,1,643.03,0.15,546.58
TXN_004096,PRD_0019,1,661.28,0.1,595.15
TXN_004097,PRD_0066,2,391.92,0.1,705.46
TXN_004098,PRD_0071,2,276.94,0.05,526.19
TXN_004098,PRD_0019,1,661.28,0.0,661.28
TXN_004099,PRD_0013,1,121.79,0.15,103.52
TXN_004099,PRD_0032,1,551.04,0.05,523.49
TXN_004100,PRD_0013,3,121.79,0.7,109.61
TXN_004101,PRD_0079,1,308.27,0.15,262.03
TXN_004102,PRD_0019,2,661.28,0.0,1322.56
TXN_004103,PRD_0061,3,538.38,0.15,1372.87
TXN_004103,PRD_0059,1,362.7,0.05,344.56
TXN_004103,PRD_0016,1,261.58,0.0,261.58
TXN_004104,PRD_0038,1,643.03,0.25,482.27
TXN_004105,PRD_0075,1,281.62,0.1,253.46
TXN_004106,PRD_0073,3,75.81,0.0,227.43
TXN_004107,PRD_0019,1,661.28,0.05,628.22
TXN_004108,PRD_0009,2,28.73,0.0,57.46
TXN_004108,PRD_0027,1,286.73,0.05,272.39
TXN_004109,PRD_0080,1,388.43,0.0,388.43
TXN_004109,PRD_0064,1,481.03,0.1,432.93
TXN_004110,PRD_0081,1,103.22,0.0,103.22
TXN_004110,PRD_0086,1,872.25,0.0,872.25
TXN_004111,PRD_0074,1,306.03,0.1,275.43
TXN_004111,PRD_0088,1,23.16,0.0,23.16
TXN_004112,PRD_0025,1,561.81,0.0,561.81
TXN_004113,PRD_0041,2,209.72,0.05,398.47
TXN_004114,PRD_0043,2,529.62,0.25,794.43
TXN_004114,PRD_0017,1,813.74,0.0,813.74
TXN_004114,PRD_0016,1,261.58,0.0,261.58
TXN_004114,PRD_0068,1,70.0,0.05,66.5
TXN_004114,PRD_0056,54,148.33,0.0,8009.82
TXN_004115,PRD_0037,2,632.48,0.0,1264.96
TXN_004116,PRD_0028,1,687.46,0.0,687.46
TXN_004116,PRD_0040,4,63.65,0.15,216.41
TXN_004117,PRD_0012,1,684.54,0.0,684.54
TXN_004118,PRD_0084,1,472.52,0.0,472.52
TXN_004119,PRD_0031,2,721.91,0.0,1443.82
TXN_004120,PRD_0045,1,178.57,0.05,169.64
TXN_004120,PRD_0038,1,643.03,0.0,643.03
TXN_004121,PRD_0024,3,199.0,0.0,597.0
TXN_004122,PRD_0046,3,613.87,0.0,1841.61
TXN_004123,PRD_0001,1,524.05,0.0,524.05
TXN_004124,PRD_0089,2,282.99,0.0,565.98
TXN_004125,PRD_0022,1,524.28,0.15,445.64
TXN_004125,PRD_0079,1,308.27,0.05,292.86
TXN_004126,PRD_0036,2,726.43,0.0,1452.86
TXN_004127,PRD_0018,2,134.99,0.0,269.98
TXN_004127,PRD_0076,1,551.82,0.1,496.64
TXN_004128,PRD_0013,3,121.79,0.05,347.1
TXN_004128,PRD_0025,1,561.81,0.15,477.54
TXN_004128,PRD_0072,2,104.39,0.25,156.59
TXN_004128,PRD_0076,1,551.82,0.0,551.82
TXN_004128,PRD_0085,1,654.34,0.0,654.34
TXN_004129,PRD_0062,1,804.71,0.0,804.71
TXN_004130,PRD_0006,1,708.37,0.0,708.37
TXN_004131,PRD_0056,1,148.33,0.05,140.91
TXN_004131,PRD_0090,2,466.1,0.0,932.2
TXN_004132,PRD_0055,1,235.66,0.0,235.66
TXN_004133,PRD_0072,1,104.39,0.0,104.39
TXN_004134,PRD_0046,1,613.87,0.0,613.87
TXN_004134,PRD_0085,1,654.34,0.0,654.34
TXN_004135,PRD_0039,1,899.94,0.0,899.94
TXN_004136,PRD_0067,1,112.35,0.0,112.35
TXN_004137,PRD_0004,1,224.11,0.0,224.11
TXN_004137,PRD_0019,2,661.28,0.0,1322.56
TXN_004137,PRD_0059,1,362.7,0.0,362.7
TXN_004137,PRD_0078,2,854.39,0.0,1708.78
TXN_004137,PRD_0031,1,721.91,0.7,216.57
TXN_004138,PRD_0085,1,654.34,0.0,654.34
TXN_004138,PRD_0070,2,476.25,0.0,952.5
TXN_004139,PRD_0029,1,412.36,0.05,391.74
TXN_004140,PRD_0006,4,708.37,0.0,2833.48
TXN_004141,PRD_0022,1,524.28,0.0,524.28
TXN_004142,PRD_0015,1,628.17,0.15,533.94
TXN_004143,PRD_0036,2,726.43,0.05,1380.22
TXN_004144,PRD_0068,1,70.0,0.05,66.5
TXN_004145,PRD_0033,1,529.53,0.0,529.53
TXN_004146,PRD_0030,1,179.85,0.0,179.85
TXN_004146,PRD_0035,2,495.02,0.0,990.04
TXN_004147,PRD_0011,1,486.11,0.0,486.11
TXN_004148,PRD_0054,1,206.81,0.15,175.79
TXN_004149,PRD_0086,3,872.25,0.0,2616.75
TXN_004149,PRD_0022,1,524.28,0.0,524.28
TXN_004149,PRD_0072,2,104.39,0.15,177.46
TXN_004150,PRD_0028,1,687.46,0.25,515.6
TXN_004150,PRD_0002,1,470.35,0.1,423.32
TXN_004151,PRD_0076,1,551.82,0.0,551.82
TXN_004152,PRD_0053,2,422.1,0.25,633.15
TXN_004153,PRD_0054,1,206.81,0.25,155.11
TXN_004154,PRD_0039,3,899.94,0.0,2699.82
TXN_004154,PRD_0092,2,559.06,0.0,1118.12
TXN_004154,PRD_0074,1,306.03,0.0,306.03
TXN_004155,PRD_0009,2,28.73,0.0,57.46
TXN_004155,PRD_0013,1,121.79,0.0,121.79
